0,What category of tire is the Dueler H/P Sport AS?,Performance,Highway,Touring,All Terrain
0,The Dueler H/P Sport AS is designed for which vehicles?,CUVs and SUVs,Passenger cars and CUVs,Commercial trucks and SUVs,Light trucks and Commercial trucks
0,The Dueler H/P Sport AS is which type of tire?,All-season,Summer,Winter,All-terrain
1,True or False: The Dueler H/P Sport AS is an all-season Touring tire.,FALSE,TRUE,,
1,True or False: The Dueler H/P Sport AS is Original Equipment on several popular CUVs.,TRUE,FALSE,,
0,What is the limited treadwear warranty on the Dueler H/P Sport AS?,"40,000 miles/65,000 kms","55,000 miles/90,000 kms","60,000 miles/100,000 kms","70,000 miles/110,000 kms"
0,"Which technology helps channel water away from the tire’s footprint to ensure maximum contact with the road?","Circumferential Grooves","High Stiffness Closed Shoulder Blocks","Full Tread Depth Features","Optimized Construction and Sidewall Compound"
0,Which technology minimizes tread squirm during hard cornering?,High Stiffness Closed Shoulder Blocks ,Circumferential Grooves,High Silica Compound And High Angle Slots,Full Tread Depth Features
0,Which design element enhances cornering and handling performance in dry and wet conditions?,High Stiffness Closed Shoulder Blocks ,Circumferential Grooves,High Silica Compound And High Angle Slots,Full Tread Depth Features
0,Which technology improves wet performance?,High Silica Compound And High Angle Slots,Optimized Construction and Sidewall Compound,High Stiffness Closed Shoulder Blocks ,Full Tread Depth Features
0,Which feature provides consistent wet and winter performance throughout the life of the tire?,Full Tread Depth Features,Circumferential Grooves,High Silica Compound And High Angle Slots,High Stiffness Closed Shoulder Blocks 
0,"Which of these is NOT a feature of the Dueler H/P Sport AS?","Optimized for winter performance","40,000-mile/65,000 km limited treadwear warranty",All-season performance,Impressive handling on wet and dry surfaces
1,True or False: Circumferential Grooves help improve fuel economy.,FALSE,TRUE,,
1,True or False: Circumferential Grooves help channel water away from the tire’s footprint.,TRUE,FALSE,,
1,True or False: The Dueler H/P Sport AS offers CUV and SUV owners a tire that has good handling and braking.,TRUE,FALSE,,
1,"True or False: The Dueler H/P Sport AS has a 40,000-mile/65,000 km limited treadwear warranty.",TRUE,FALSE,,
1,"True or False: The Dueler H/P Sport AS is engineered to improve fuel economy.",TRUE,FALSE,,
1,"True or False: The Dueler H/P Sport AS is backed by Bridgestone’s Platinum Pact Limited Warranty and 90 Day Buy & Try Guarantee.",TRUE,FALSE,,
1,"True or False: The Dueler H/P Sport AS has a 50,000-mile/80,000 km limited treadwear warranty.",FALSE,TRUE,,
1,True or False: The Dueler H/P Sport AS is specifically designed for CUVs and SUVs.,TRUE,FALSE,,
